#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.011601	0.0507835	0.0520917
0.0471404	0.114532	0.123854
0.100898	0.169775	0.197495
0.171839	0.221172	0.280081
0.254333	0.263253	0.366043
0.344879	0.295977	0.45447
0.437172	0.333745	0.550004
0.531023	0.361376	0.642322
0.630981	0.390205	0.741888
0.72944	0.423347	0.843389
0.812632	0.452015	0.929886
0.901101	0.486975	1.02427
0.99196	0.517727	1.11894
1.06815	0.551099	1.20194
1.15628	0.581346	1.2942
1.25243	0.618256	1.39672
1.34405	0.653162	1.49435
1.44944	0.687752	1.60433
1.54776	0.719583	1.70685
1.64565	0.746749	1.80715
1.75085	0.764097	1.91032
1.84405	0.776777	2.00097
1.9472	0.787364	2.10036
2.05329	0.803618	2.20495
2.16209	0.822618	2.31329
2.2595	0.847253	2.41312
2.35754	0.866305	2.51167
2.46039	0.892903	2.6174
2.55962	0.917276	2.71901
2.64606	0.942083	2.80876
2.73518	0.96836	2.90154
2.8301	1.00635	3.0037
2.91209	1.03188	3.0895
3.00199	1.05832	3.18308
3.11707	1.07488	3.29719
3.23081	1.09784	3.41224
3.33287	1.12293	3.51695
3.43432	1.15105	3.62208
3.54105	1.17742	3.73167
3.64199	1.19878	3.83421
3.73871	1.21912	3.93245
3.83685	1.24088	4.03251
3.93352	1.25292	4.12825
4.03567	1.25402	4.22602
4.14842	1.25224	4.3333
4.25968	1.24309	4.43735
4.36042	1.23139	4.53095
4.4644	1.21486	4.62674
4.55562	1.19008	4.7085
4.65144	1.16349	4.79475
4.75113	1.13535	4.8849
4.84453	1.11642	4.97151
4.94047	1.09702	5.0608
5.043	1.09125	5.15971
5.14601	1.08701	5.25956
5.24552	1.07257	5.35405
5.35151	1.06099	5.45568
5.45718	1.04223	5.55581
5.5634	1.02052	5.65623
5.65933	1.00757	5.74832
5.75794	0.993601	5.84304
5.85872	0.97584	5.93943
5.96004	0.961473	6.0371
6.06143	0.961881	6.13727
6.16417	0.959655	6.23842
6.25721	0.952664	6.32932
6.3415	0.943338	6.41128
6.43246	0.935655	6.50015
6.51922	0.920074	6.58383
6.61155	0.892691	6.67154
6.71769	0.850491	6.77131
6.81903	0.807963	6.86673
6.93311	0.757066	6.97432
7.03511	0.707297	7.07057
7.13072	0.660522	7.16125
7.22912	0.61024	7.25483
7.32827	0.562958	7.34986
7.42178	0.517037	7.43977
7.5136	0.472214	7.52842
7.60725	0.428427	7.61931
7.69687	0.4045	7.70749
7.78732	0.378567	7.79651
7.88552	0.354562	7.89348
7.98568	0.328599	7.99243
8.07665	0.306543	8.08246
8.16967	0.275621	8.17431
8.26379	0.247351	8.26749
8.36206	0.214437	8.36481
8.45625	0.179201	8.45814
8.54715	0.146026	8.5484
8.63888	0.112894	8.63962
8.73135	0.0862156	8.73178
8.83536	0.0669858	8.83561
8.93988	0.0584538	8.94007
9.04251	0.0417627	9.04261
9.13796	0.015626	9.13798
9.23342	-0.011542	9.23343
9.33027	-0.0366558	9.33034
9.41756	-0.0464435	9.41767
9.5131	-0.055537	9.51327
9.611	-0.0655049	9.61122
9.70789	-0.0726422	9.70816
9.80068	-0.079734	9.80101
9.9131	-0.0845742	9.91346
10.0128	-0.0943818	10.0133
10.1085	-0.10937	10.1091
10.2147	-0.121852	10.2154
10.3174	-0.131139	10.3183
10.4205	-0.146444	10.4215
10.5316	-0.145449	10.5326
10.6297	-0.14492	10.6307
10.7271	-0.139811	10.7281
10.8222	-0.136404	10.8231
10.925	-0.137053	10.9259
11.0301	-0.148302	11.0311
11.1331	-0.151103	11.1341
11.2287	-0.152781	11.2298
11.3298	-0.159042	11.3309
11.435	-0.160474	11.4361
11.5384	-0.162861	11.5395
11.6237	-0.160756	11.6248
11.726	-0.157018	11.727
11.8194	-0.170922	11.8207
11.9201	-0.184897	11.9216
12.0199	-0.2079	12.0217
12.1255	-0.23455	12.1278
12.2259	-0.262101	12.2287
12.3311	-0.295585	12.3347
12.4233	-0.323728	12.4275
12.5185	-0.355301	12.5235
12.6112	-0.391874	12.6173
12.7209	-0.419652	12.7278
12.8278	-0.439424	12.8354
12.9302	-0.45974	12.9384
13.0264	-0.472588	13.0349
13.1249	-0.482874	13.1338
13.2239	-0.493222	13.2331
13.3156	-0.496112	13.3249
13.422	-0.502448	13.4314
13.53	-0.506601	13.5395
13.6336	-0.504948	13.6429
13.744	-0.506599	13.7533
13.8426	-0.495965	13.8515
13.9419	-0.482566	13.9503
14.0302	-0.464549	14.0379
