#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0.0115495	0.0659151	0.0669193
0.0240998	0.154748	0.156613
0.0345681	0.240296	0.242769
0.0451465	0.332963	0.336009
0.0571272	0.434535	0.438274
0.0750933	0.5362	0.541433
0.0905509	0.637566	0.643964
0.111711	0.736575	0.744998
0.145411	0.841037	0.853515
0.193816	0.924491	0.944589
0.248914	1.00491	1.03528
0.316243	1.08497	1.13012
0.394797	1.15541	1.221
0.47621	1.22127	1.31083
0.567748	1.29029	1.40968
0.656683	1.353	1.50395
0.751732	1.40847	1.59652
0.847772	1.45513	1.68408
0.938862	1.49757	1.76754
1.01889	1.55224	1.85677
1.10658	1.60809	1.95204
1.19673	1.65614	2.04327
1.28897	1.70636	2.13848
1.38	1.74228	2.2226
1.46935	1.77081	2.30104
1.56355	1.80226	2.38597
1.64892	1.82075	2.45643
1.7531	1.83123	2.53511
1.8515	1.84078	2.61085
1.95242	1.85027	2.68988
2.05852	1.86101	2.77504
2.16705	1.8766	2.86666
2.27082	1.88799	2.95315
2.36893	1.89912	3.03619
2.46586	1.90913	3.11853
2.56556	1.92008	3.20449
2.6706	1.92004	3.28917
2.76737	1.9219	3.36928
2.85924	1.9159	3.44179
2.9559	1.90999	3.51929
3.05457	1.90486	3.59984
3.15312	1.90402	3.68341
3.24771	1.90322	3.76429
3.34058	1.90956	3.84785
3.43641	1.91301	3.933
3.5276	1.93051	4.02129
3.62129	1.95286	4.1143
3.70642	1.97558	4.20006
3.78484	2.00283	4.2821
3.87905	2.02703	4.37674
3.97541	2.06031	4.47758
4.07557	2.09493	4.58247
4.17402	2.13104	4.68655
4.26905	2.15785	4.78342
4.36531	2.18356	4.88097
4.45454	2.21733	4.97589
4.53786	2.27656	5.0769
4.62024	2.32879	5.17396
4.71122	2.38812	5.28192
4.7894	2.43648	5.37353
4.85988	2.47701	5.45472
4.93406	2.52687	5.54347
5.00812	2.58367	5.63531
5.08587	2.64987	5.7348
5.16229	2.71411	5.83229
5.23871	2.77852	5.92995
5.31535	2.84582	6.02923
5.38916	2.91148	6.12533
5.46999	2.97998	6.22905
5.55715	3.03476	6.3318
5.64264	3.08902	6.43284
5.72023	3.13435	6.52266
5.80778	3.17649	6.6197
5.90107	3.22233	6.72355
6.00044	3.27271	6.8349
6.09888	3.30874	6.9386
6.19409	3.34585	7.03999
6.27542	3.38226	7.12885
6.36353	3.41206	7.22057
6.44694	3.44502	7.30966
6.53419	3.47913	7.40271
6.631	3.51496	7.50501
6.72742	3.54827	7.60581
6.82122	3.57649	7.70197
6.90241	3.59655	7.78321
6.98965	3.6178	7.87043
7.08676	3.64159	7.96765
7.19725	3.6688	8.0784
7.30308	3.6981	8.18602
7.40655	3.73018	8.29284
7.50453	3.76708	8.39696
7.61332	3.81499	8.51568
7.70571	3.86253	8.61957
7.79663	3.90866	8.72153
7.88598	3.9549	8.82213
7.96487	4.00456	8.91492
8.04161	4.04825	9.00309
8.13037	4.09387	9.10289
8.22116	4.13522	9.20258
8.30603	4.16754	9.29293
8.394	4.19777	9.38512
8.4922	4.22945	9.48713
8.58967	4.2641	9.58983
8.68612	4.29556	9.69023
8.77703	4.33292	9.78829
8.85815	4.38286	9.88314
8.94467	4.43196	9.98245
9.0294	4.47968	10.0796
9.11647	4.5268	10.1785
9.20823	4.57245	10.281
9.2909	4.62687	10.3792
9.36192	4.6862	10.4693
9.43693	4.74813	10.5641
9.5336	4.8114	10.6789
9.61623	4.85881	10.774
9.69559	4.91437	10.8699
9.77246	4.97212	10.9646
9.86521	5.0357	11.0761
9.95638	5.09546	11.1845
10.0433	5.15394	11.2886
10.1265	5.20284	11.3849
10.2261	5.2479	11.4941
10.321	5.29221	11.5988
10.4085	5.3412	11.6989
10.4952	5.39208	11.7993
10.5683	5.4411	11.8867
10.6443	5.49873	11.9807
10.729	5.56853	12.088
10.7974	5.63701	12.1803
10.869	5.70411	12.2749
10.9557	5.77097	12.3827
11.0225	5.83406	12.4713
11.0929	5.89724	12.563
11.1652	5.96202	12.6573
11.2429	6.02991	12.7578
11.3285	6.10697	12.8697
11.4092	6.19322	12.9818
11.4798	6.27563	13.0831
11.5611	6.35324	13.1917
11.6315	6.41653	13.284
11.7054	6.48082	13.3797
11.7793	6.54687	13.4764
11.8675	6.60186	13.5802
11.9526	6.65495	13.6804
12.0382	6.70856	13.7812
12.1274	6.76287	13.8856
12.211	6.81812	13.9855
12.2897	6.87484	14.0819
12.3801	6.93101	14.1882
12.4721	6.98573	14.2952
12.5625	7.03865	14.4
12.6501	7.0908	14.5019
12.7367	7.14643	14.6047
12.8139	7.19969	14.698
12.8878	7.25754	14.7908
12.9648	7.31809	14.8876
13.0428	7.37621	14.9841
13.1205	7.43446	15.0804
13.2015	7.48864	15.1776
13.2903	7.53917	15.2797
13.3668	7.59385	15.3732
13.4501	7.66645	15.4816
13.5308	7.73985	15.5881
13.6151	7.80766	15.6949
13.7028	7.86907	15.8016
13.7915	7.93219	15.9099
13.8731	7.99141	16.0102
13.9538	8.05062	16.1096
14.034	8.11018	16.2089
14.1137	8.16962	16.3077
14.1848	8.22614	16.3975
14.2593	8.28969	16.4938
