#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.00519113	0.071465	0.0716533
-0.017078	0.166738	0.167611
-0.0292957	0.270755	0.272335
-0.0422118	0.372813	0.375195
-0.0573185	0.473733	0.477188
-0.0936076	0.562616	0.57035
-0.133836	0.652263	0.665852
-0.190405	0.743369	0.767367
-0.257453	0.817171	0.856768
-0.336847	0.8737	0.936385
-0.420261	0.929612	1.02019
-0.509484	0.978263	1.10298
-0.597476	1.02042	1.18247
-0.687117	1.07047	1.27202
-0.790143	1.10811	1.36096
-0.875535	1.14609	1.44225
-0.957151	1.17852	1.51824
-1.0476	1.22066	1.60856
-1.1437	1.24753	1.69245
-1.23958	1.27429	1.77774
-1.3343	1.29851	1.86184
-1.44354	1.32878	1.96201
-1.5482	1.35511	2.05748
-1.65008	1.37915	2.15054
-1.75821	1.39338	2.24339
-1.86205	1.4081	2.33451
-1.96992	1.42195	2.42951
-2.07101	1.43682	2.52062
-2.17102	1.44783	2.60951
-2.27682	1.46838	2.70925
-2.38106	1.48437	2.80585
-2.48203	1.50082	2.9005
-2.58366	1.51466	2.99491
-2.67977	1.52829	3.08493
-2.77611	1.54898	3.17902
-2.86878	1.56812	3.26939
-2.96518	1.5885	3.36387
-3.0639	1.6089	3.46065
-3.16278	1.62884	3.55757
-3.25819	1.65599	3.65487
-3.36349	1.68829	3.76343
-3.47362	1.72402	3.87792
-3.57722	1.75807	3.98589
-3.67603	1.79049	4.0889
-3.76749	1.81565	4.18217
-3.86295	1.84005	4.2788
-3.95896	1.86466	4.37611
-4.06499	1.89423	4.48467
-4.16654	1.9224	4.58864
-4.26684	1.95424	4.69308
-4.36318	1.98999	4.79556
-4.4578	2.02423	4.89587
-4.55172	2.05938	4.99592
-4.62654	2.09187	5.07748
-4.71047	2.12378	5.16711
-4.79349	2.15521	5.25571
-4.88166	2.19632	5.35298
-4.96061	2.24131	5.44345
-5.044	2.28497	5.53742
-5.13893	2.33935	5.64634
-5.23271	2.3888	5.75218
-5.32523	2.43904	5.85721
-5.43335	2.48338	5.97398
-5.52421	2.52214	6.07273
-5.63026	2.56558	6.18725
-5.72885	2.60722	6.29422
-5.8295	2.6488	6.40307
-5.91904	2.68168	6.49818
-6.00884	2.71502	6.59375
-6.10394	2.7566	6.69753
-6.19728	2.79724	6.79933
-6.31103	2.84085	6.92095
-6.41407	2.88051	7.03119
-6.51285	2.91955	7.1373
-6.60908	2.9652	7.24378
-6.70055	2.99414	7.33909
-6.79063	3.02752	7.43495
-6.88051	3.06229	7.5312
-6.97137	3.09868	7.62901
-7.05008	3.12634	7.71217
-7.13376	3.16609	7.80478
-7.21965	3.20766	7.90016
-7.30615	3.24942	7.99616
-7.38996	3.29061	8.08948
-7.4714	3.33207	8.18074
-7.5523	3.38826	8.27753
-7.63232	3.43301	8.36886
-7.71594	3.4815	8.46502
-7.80135	3.5344	8.56464
-7.87836	3.5858	8.65601
-7.95823	3.63984	8.7511
-8.04171	3.68861	8.84731
-8.13772	3.73736	8.9549
-8.2277	3.7846	9.05639
-8.32333	3.83502	9.16434
-8.42168	3.86508	9.26626
-8.51791	3.88148	9.36059
-8.59936	3.90224	9.44333
-8.69014	3.92845	9.53683
-8.78313	3.95479	9.63243
-8.88357	3.9826	9.73545
-8.98206	4.0102	9.83662
-9.07792	4.03885	9.93584
-9.17125	4.07663	10.0365
-9.25885	4.10751	10.1291
-9.34969	4.13837	10.2246
-9.42318	4.17985	10.3086
-9.50133	4.21697	10.3951
-9.59162	4.25928	10.4948
-9.67935	4.29922	10.5912
-9.78271	4.3484	10.7056
-9.88498	4.39248	10.817
-9.988	4.44757	10.9335
-10.0818	4.49759	11.0395
-10.173	4.5464	11.1427
-10.2721	4.59825	11.2543
-10.3662	4.64296	11.3585
-10.4571	4.68074	11.4568
-10.548	4.72049	11.5561
-10.6282	4.74257	11.6383
-10.7138	4.76676	11.7264
-10.8196	4.78952	11.8323
-10.9206	4.80838	11.9323
-11.0198	4.82807	12.0311
-11.1137	4.85016	12.1259
-11.2045	4.87202	12.2179
-11.3008	4.89569	12.3156
-11.4103	4.91395	12.4235
-11.5144	4.93128	12.526
-11.5937	4.93767	12.6014
-11.6793	4.9427	12.6822
-11.7722	4.94811	12.7698
-11.8837	4.95229	12.8743
-11.9791	4.96371	12.9668
-12.0768	4.97296	13.0606
-12.1747	4.98326	13.1551
-12.2708	4.99613	13.249
-12.3675	5.01223	13.3446
-12.4632	5.0311	13.4404
-12.552	5.03631	13.5247
-12.6462	5.03617	13.6121
-12.7346	5.03078	13.6923
-12.8259	5.0275	13.7761
-12.9176	5.03563	13.8644
-13.009	5.03162	13.9482
-13.1195	5.02818	14.0501
-13.2313	5.02122	14.1521
