#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.00341816	0.0597137	0.0598115
0.00348517	0.141853	0.141896
0.0149147	0.235079	0.235552
0.028397	0.341437	0.342616
0.0448509	0.443528	0.44579
0.0637978	0.546868	0.550577
0.0811689	0.646459	0.651535
0.0972559	0.758256	0.764468
0.123544	0.871375	0.88009
0.157232	0.974482	0.987085
0.215292	1.07844	1.09972
0.297156	1.17618	1.21314
0.375126	1.26334	1.31786
0.457865	1.33844	1.41459
0.53845	1.40116	1.50106
0.625916	1.46251	1.59082
0.71605	1.51365	1.67447
0.808487	1.54913	1.74742
0.906403	1.57621	1.81824
1.00555	1.59972	1.88951
1.11065	1.6113	1.957
1.2136	1.62374	2.02716
1.31831	1.63931	2.10363
1.41548	1.65776	2.17985
1.50858	1.67063	2.25096
1.58312	1.6857	2.31254
1.67337	1.707	2.3904
1.78234	1.73208	2.48533
1.87912	1.75577	2.57173
1.9794	1.77759	2.66042
2.08294	1.8003	2.75313
2.18339	1.81253	2.83768
2.28415	1.82366	2.92285
2.38127	1.83165	3.00423
2.47863	1.83922	3.08647
2.57728	1.84692	3.17072
2.67723	1.85525	3.25722
2.7726	1.86638	3.34226
2.8737	1.87869	3.43331
2.97218	1.88867	3.5215
3.06863	1.91376	3.61649
3.15773	1.9321	3.70193
3.25254	1.95361	3.79415
3.3554	1.97313	3.89255
3.45734	1.99036	3.98932
3.54492	2.01625	4.0782
3.64662	2.03506	4.17604
3.74967	2.0729	4.2845
3.84898	2.11077	4.38976
3.94095	2.1365	4.48282
4.03787	2.15275	4.57588
4.13337	2.16	4.66373
4.22163	2.17445	4.74873
4.31427	2.19039	4.83846
4.40907	2.20796	4.93102
4.48194	2.22518	5.00392
4.56714	2.24441	5.08882
4.64998	2.2602	5.17018
4.73278	2.28193	5.25418
4.81947	2.30281	5.34137
4.91135	2.32346	5.43322
5.01278	2.34855	5.53567
5.10105	2.36841	5.62406
5.19402	2.39034	5.71765
5.29095	2.41913	5.81776
5.38746	2.43665	5.91287
5.48556	2.465	6.01395
5.57922	2.4909	6.11001
5.67878	2.52023	6.21289
5.7688	2.5443	6.30496
5.86435	2.5747	6.40466
5.96438	2.5983	6.50576
6.07282	2.61407	6.61155
6.16195	2.61661	6.6945
6.25189	2.61723	6.77761
6.34553	2.61288	6.86243
6.44383	2.60778	6.9515
6.54152	2.59487	7.03739
6.6452	2.58283	7.1295
6.73877	2.55944	7.20845
6.83837	2.52786	7.29063
6.92762	2.50671	7.36719
7.01573	2.48272	7.44207
7.11018	2.45628	7.5225
7.20008	2.42737	7.59824
7.28788	2.39819	7.67232
7.37884	2.36449	7.74842
7.46975	2.3304	7.82483
7.56596	2.31106	7.91106
7.66344	2.29018	7.99832
7.75706	2.26572	8.08118
7.86293	2.25388	8.17959
7.96555	2.23921	8.2743
8.06688	2.22588	8.36834
8.17299	2.21092	8.46676
8.27251	2.19635	8.55911
8.3581	2.17272	8.63589
8.4466	2.15094	8.71617
8.54162	2.12751	8.80259
8.63127	2.098	8.88259
8.72605	2.04946	8.96349
8.81504	2.00187	9.0395
8.90998	1.93904	9.11854
8.99309	1.88287	9.18809
9.07639	1.82436	9.25792
9.16211	1.77484	9.33243
9.24273	1.72226	9.40182
9.32604	1.66932	9.47426
9.40411	1.6086	9.5407
9.48702	1.54333	9.61174
9.56915	1.48379	9.6835
9.64456	1.41951	9.74846
9.72403	1.35586	9.8181
9.80294	1.29587	9.88822
9.88044	1.23225	9.95699
9.96523	1.16523	10.0331
10.0449	1.10032	10.105
10.1233	1.03581	10.1762
10.2046	0.973291	10.2509
10.2693	0.937007	10.3119
10.3454	0.897691	10.3843
10.4261	0.854296	10.461
10.5129	0.809252	10.544
10.6056	0.759161	10.6328
10.6956	0.707368	10.719
10.7984	0.666047	10.8189
10.8954	0.628041	10.9135
10.9961	0.58871	11.0118
11.0932	0.560253	11.1073
11.2043	0.537249	11.2171
11.3198	0.527758	11.3321
11.4391	0.510823	11.4505
11.5483	0.491792	11.5587
11.6478	0.482051	11.6577
11.7539	0.468714	11.7632
11.8537	0.459176	11.8625
11.9488	0.45615	11.9575
12.0379	0.449413	12.0463
12.1236	0.445016	12.1318
