#1 AntPos X	#2 AntPos Y	#3 Distance form nest	
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.0257314	-0.0480318	0.05449
0.0563767	-0.123281	0.13556
0.0828659	-0.213394	0.228919
0.100298	-0.30969	0.325527
0.111411	-0.406624	0.421611
0.118549	-0.514271	0.527758
0.119747	-0.619601	0.631067
0.115002	-0.721629	0.730736
0.114397	-0.819853	0.827796
0.111221	-0.916578	0.923302
0.116523	-1.03634	1.04287
0.120252	-1.14757	1.15386
0.11518	-1.25168	1.25697
0.105137	-1.35742	1.36149
0.107861	-1.4557	1.45969
0.101056	-1.55522	1.5585
0.0889668	-1.63659	1.63901
0.0742559	-1.72613	1.72772
0.0592115	-1.82265	1.82361
0.0521827	-1.91763	1.91834
0.0526325	-2.02388	2.02456
0.0568351	-2.12932	2.13008
0.063982	-2.22932	2.23023
0.0603547	-2.33679	2.33757
0.0539974	-2.43047	2.43107
0.0450524	-2.52974	2.53014
0.0416658	-2.62709	2.62742
0.0406866	-2.72694	2.72725
0.0388342	-2.83141	2.83168
0.0351759	-2.93308	2.93329
0.0266562	-3.03256	3.03267
0.0137021	-3.15446	3.15449
0.00465648	-3.2676	3.2676
-0.0001778	-3.37736	3.37736
-0.00841065	-3.48228	3.48229
-0.0107586	-3.57829	3.57831
-0.0110525	-3.66073	3.66074
-0.00765498	-3.74575	3.74576
0.00589089	-3.83589	3.83589
0.0179914	-3.93657	3.93661
0.0261374	-4.03684	4.03692
0.0196615	-4.15445	4.1545
0.0207948	-4.26116	4.26122
0.0247135	-4.36749	4.36756
0.0239316	-4.47507	4.47514
0.0155956	-4.5651	4.56512
0.00129049	-4.6578	4.6578
-0.0087486	-4.75689	4.7569
-0.0215875	-4.85832	4.85836
